#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 07 02 05 00 308  2.8  2.9 99.00 99.00 99.00 999 1008.4  20.8 999.0  16.3 99.0 99.00
2019 07 02 06 00 281  3.4  4.1 99.00 99.00 99.00 999 1008.1  20.7 999.0  15.4 99.0 99.00
2019 07 02 07 00 280  6.6  6.8 99.00 99.00 99.00 999 1007.6  20.9 999.0  15.0 99.0 99.00
2019 07 02 08 00 283  5.3  5.5 99.00 99.00 99.00 999 1007.5  21.0 999.0  14.8 99.0 99.00
2019 07 02 09 00 283  3.2  3.4 99.00 99.00 99.00 999 1007.7  20.2 999.0  14.9 99.0 99.00
2019 07 02 10 00 270  4.3  4.5 99.00 99.00 99.00 999 1007.7  19.9 999.0  15.0 99.0 99.00
2019 07 02 11 00 278  4.3  4.4 99.00 99.00 99.00 999 1007.7  19.9 999.0  15.1 99.0 99.00
2019 07 02 12 00 283  5.0  5.1 99.00 99.00 99.00 999 1007.9  20.5 999.0  15.5 99.0 99.00
2019 07 02 13 00 305  3.9  4.0 99.00 99.00 99.00 999 1007.6  20.7 999.0  16.2 99.0 99.00
2019 07 02 14 00 262  2.4  2.7 99.00 99.00 99.00 999 1007.3  20.9 999.0  16.5 99.0 99.00
2019 07 02 15 00 242  4.0  4.3 99.00 99.00 99.00 999 1006.8  22.4 999.0  17.4 99.0 99.00
2019 07 02 16 00 209  3.1  3.2 99.00 99.00 99.00 999 1006.7  24.0 999.0  16.9 99.0 99.00
2019 07 02 17 00 196  6.1  6.4 99.00 99.00 99.00 999 1006.1  24.7 999.0  16.5 99.0 99.00
2019 07 02 18 00 192  7.0  7.3 99.00 99.00 99.00 999 1005.3  24.2 999.0  16.5 99.0 99.00
2019 07 02 19 00 213  5.1  5.7 99.00 99.00 99.00 999 1005.1  25.1 999.0  16.7 99.0 99.00
2019 07 02 20 00 260  5.4  5.9 99.00 99.00 99.00 999 1004.5  26.8 999.0  15.4 99.0 99.00
2019 07 02 21 00 268  5.6  6.1 99.00 99.00 99.00 999 1004.3  28.1 999.0  14.7 99.0 99.00
2019 07 02 22 00 276  4.8  5.0 99.00 99.00 99.00 999 1004.2  28.6 999.0  13.9 99.0 99.00
2019 07 02 23 00 265  5.1  5.4 99.00 99.00 99.00 999 1004.6  28.6 999.0  14.2 99.0 99.00
2019 07 03 00 00 247  4.5  4.6 99.00 99.00 99.00 999 1004.7  28.1 999.0  15.0 99.0 99.00
2019 07 03 01 00 243  5.8  5.9 99.00 99.00 99.00 999 1005.0  27.5 999.0  15.9 99.0 99.00
2019 07 03 02 00 269  5.5  5.7 99.00 99.00 99.00 999 1005.6  25.4 999.0  17.4 99.0 99.00
2019 07 03 03 00 320  4.4  4.5 99.00 99.00 99.00 999 1006.3  24.7 999.0  17.2 99.0 99.00
2019 07 03 04 00 332  4.0  4.3 99.00 99.00 99.00 999 1007.1  22.4 999.0  17.8 99.0 99.00
2019 07 03 05 00 328  5.9  6.0 99.00 99.00 99.00 999 1007.2  23.3 999.0  16.9 99.0 99.00
2019 07 03 06 00 312  2.9  3.2 99.00 99.00 99.00 999 1007.3  21.5 999.0  17.1 99.0 99.00
2019 07 03 07 00 309  4.2  4.4 99.00 99.00 99.00 999 1007.3  21.6 999.0  16.2 99.0 99.00
2019 07 03 08 00 313  3.5  4.0 99.00 99.00 99.00 999 1007.5  21.7 999.0  15.5 99.0 99.00
2019 07 03 09 00 290  2.7  2.9 99.00 99.00 99.00 999 1007.4  20.9 999.0  15.2 99.0 99.00
2019 07 03 10 00 274  4.5  4.6 99.00 99.00 99.00 999 1008.1  21.9 999.0  15.0 99.0 99.00
2019 07 03 11 00 277  3.5  3.6 99.00 99.00 99.00 999 1008.5  19.9 999.0  15.4 99.0 99.00
2019 07 03 12 00 274  1.3  1.5 99.00 99.00 99.00 999 1009.2  19.9 999.0  15.5 99.0 99.00
2019 07 03 13 00   0  0.0  0.0 99.00 99.00 99.00 999 1009.7  21.0 999.0  16.2 99.0 99.00
2019 07 03 14 00   0  0.0  0.0 99.00 99.00 99.00 999 1010.2  21.9 999.0  15.2 99.0 99.00
2019 07 03 15 00  82  2.3  2.4 99.00 99.00 99.00 999 1010.3  21.9 999.0  15.8 99.0 99.00
2019 07 03 16 00 131  3.6  3.7 99.00 99.00 99.00 999 1010.3  22.0 999.0  16.8 99.0 99.00
2019 07 03 17 00 140  4.9  4.9 99.00 99.00 99.00 999 1010.4  23.4 999.0  13.7 99.0 99.00
2019 07 03 18 00 138  6.0  6.1 99.00 99.00 99.00 999 1010.2  24.8 999.0  12.7 99.0 99.00
2019 07 03 19 00 151  7.5  7.7 99.00 99.00 99.00 999 1010.2  24.1 999.0  15.4 99.0 99.00
2019 07 03 20 00 155  6.8  7.2 99.00 99.00 99.00 999 1010.1  22.4 999.0  18.8 99.0 99.00
2019 07 03 21 00 161  6.7  6.8 99.00 99.00 99.00 999 1010.1  22.7 999.0  19.0 99.0 99.00
2019 07 03 22 00 154  6.8  7.1 99.00 99.00 99.00 999 1009.9  22.4 999.0  18.5 99.0 99.00
2019 07 03 23 00 160  6.3  6.4 99.00 99.00 99.00 999 1010.4  22.2 999.0  18.5 99.0 99.00
2019 07 04 00 00 175  5.8  6.3 99.00 99.00 99.00 999 1010.8  24.0 999.0  16.4 99.0 99.00
2019 07 04 01 00 186  6.9  7.3 99.00 99.00 99.00 999 1011.4  22.7 999.0  16.4 99.0 99.00
2019 07 04 02 00 198  6.2  6.7 99.00 99.00 99.00 999 1012.3  22.7 999.0  16.9 99.0 99.00
2019 07 04 03 00 210  7.0  7.1 99.00 99.00 99.00 999 1012.7  22.7 999.0  17.1 99.0 99.00
2019 07 04 04 00 226  5.6  5.8 99.00 99.00 99.00 999 1013.4  22.2 999.0  17.3 99.0 99.00
2019 07 04 05 00 236  5.9  6.1 99.00 99.00 99.00 999 1013.5  23.6 999.0  15.9 99.0 99.00
2019 07 04 06 00 265  3.3  3.4 99.00 99.00 99.00 999 1014.1  22.5 999.0  16.5 99.0 99.00
2019 07 04 07 00 268  2.2  2.5 99.00 99.00 99.00 999 1014.4  21.1 999.0  17.4 99.0 99.00
2019 07 04 08 00 328  4.6  4.9 99.00 99.00 99.00 999 1014.7  21.3 999.0  18.0 99.0 99.00
2019 07 04 09 00   5  2.4  2.5 99.00 99.00 99.00 999 1015.1  20.9 999.0  18.0 99.0 99.00
2019 07 04 10 00   4  2.0  2.1 99.00 99.00 99.00 999 1015.7  21.0 999.0  17.3 99.0 99.00
2019 07 04 11 00  23  1.6  1.8 99.00 99.00 99.00 999 1016.4  21.2 999.0  17.2 99.0 99.00
2019 07 04 12 00   0  0.0  0.0 99.00 99.00 99.00 999 1017.2  22.7 999.0  17.5 99.0 99.00
2019 07 04 13 00   0  0.0  0.0 99.00 99.00 99.00 999 1017.5  22.4 999.0  16.8 99.0 99.00
2019 07 04 14 00   0  0.0  0.0 99.00 99.00 99.00 999 1017.5  21.8 999.0  16.7 99.0 99.00
2019 07 04 15 00   0  0.0  0.0 99.00 99.00 99.00 999 1018.2  22.2 999.0  16.8 99.0 99.00
2019 07 04 16 00 163  2.1  2.1 99.00 99.00 99.00 999 1018.3  22.2 999.0  17.8 99.0 99.00
2019 07 04 17 00 151  2.3  2.4 99.00 99.00 99.00 999 1018.4  23.3 999.0  15.8 99.0 99.00
2019 07 04 18 00 171  1.9  2.1 99.00 99.00 99.00 999 1018.4  23.6 999.0  15.7 99.0 99.00
2019 07 04 19 00 150  4.6  4.8 99.00 99.00 99.00 999 1018.0  25.2 999.0  11.8 99.0 99.00
2019 07 04 20 00 165  5.9  6.1 99.00 99.00 99.00 999 1017.7  25.8 999.0  11.3 99.0 99.00
2019 07 04 21 00 162  7.3  7.4 99.00 99.00 99.00 999 1017.7  25.6 999.0  12.3 99.0 99.00
2019 07 04 22 00 168  7.6  7.7 99.00 99.00 99.00 999 1017.7  25.4 999.0  12.5 99.0 99.00
2019 07 04 23 00 177  8.2  8.3 99.00 99.00 99.00 999 1018.1  25.8 999.0  11.7 99.0 99.00
2019 07 05 00 00 198  6.7  7.1 99.00 99.00 99.00 999 1018.5  23.7 999.0  16.6 99.0 99.00
2019 07 05 01 00 199  6.7  7.0 99.00 99.00 99.00 999 1019.0  23.5 999.0  17.1 99.0 99.00
2019 07 05 02 00 207  6.1  6.2 99.00 99.00 99.00 999 1019.2  23.4 999.0  15.0 99.0 99.00
2019 07 05 03 00 210  6.1  6.2 99.00 99.00 99.00 999 1019.4  23.3 999.0  15.6 99.0 99.00
2019 07 05 04 00 228  5.0  5.1 99.00 99.00 99.00 999 1019.5  23.7 999.0  14.8 99.0 99.00
2019 07 05 05 00 230  3.0  3.2 99.00 99.00 99.00 999 1019.6  22.7 999.0  15.3 99.0 99.00
2019 07 05 06 00 237  2.2  2.5 99.00 99.00 99.00 999 1019.7  21.5 999.0  16.6 99.0 99.00
2019 07 05 07 00 233  3.3  3.5 99.00 99.00 99.00 999 1019.5  22.3 999.0  17.4 99.0 99.00
2019 07 05 08 00 242  1.6  1.8 99.00 99.00 99.00 999 1019.4  21.3 999.0  17.6 99.0 99.00
2019 07 05 09 00 237  3.8  3.9 99.00 99.00 99.00 999 1019.7  20.5 999.0  18.7 99.0 99.00
2019 07 05 10 00 238  2.9  2.9 99.00 99.00 99.00 999 1019.9  21.0 999.0  18.4 99.0 99.00
2019 07 05 11 00 237  3.9  4.0 99.00 99.00 99.00 999 1020.3  20.9 999.0  18.8 99.0 99.00
2019 07 05 12 00 220  3.1  3.2 99.00 99.00 99.00 999 1020.5  20.3 999.0  19.1 99.0 99.00
2019 07 05 13 00 206  4.7  4.9 99.00 99.00 99.00 999 1020.4  21.3 999.0  19.2 99.0 99.00
2019 07 05 14 00 218  4.6  4.7 99.00 99.00 99.00 999 1020.3  23.1 999.0  19.0 99.0 99.00
2019 07 05 15 00 204  4.2  4.3 99.00 99.00 99.00 999 1019.8  25.0 999.0  19.3 99.0 99.00
2019 07 05 16 00 180  5.5  5.7 99.00 99.00 99.00 999 1019.8  26.1 999.0  18.0 99.0 99.00
2019 07 05 17 00 162  7.1  7.2 99.00 99.00 99.00 999 1019.3  26.9 999.0  16.8 99.0 99.00
2019 07 05 18 00 163  9.0  9.2 99.00 99.00 99.00 999 1018.8  24.1 999.0  19.3 99.0 99.00
2019 07 05 19 00 164 11.1 11.4 99.00 99.00 99.00 999 1018.2  24.0 999.0  18.9 99.0 99.00
2019 07 05 20 00 172  9.7 10.1 99.00 99.00 99.00 999 1017.8  24.2 999.0  18.8 99.0 99.00
2019 07 05 21 00 171  9.4  9.6 99.00 99.00 99.00 999 1017.0  23.9 999.0  19.2 99.0 99.00
2019 07 05 22 00 170  9.5  9.8 99.00 99.00 99.00 999 1016.6  23.8 999.0  19.3 99.0 99.00
2019 07 05 23 00 187 10.6 11.0 99.00 99.00 99.00 999 1016.5  24.8 999.0  18.6 99.0 99.00
2019 07 06 00 00 176  6.8  7.4 99.00 99.00 99.00 999 1016.2  23.4 999.0  18.8 99.0 99.00
2019 07 06 01 00 199 11.8 12.1 99.00 99.00 99.00 999 1015.8  25.4 999.0  16.2 99.0 99.00
2019 07 06 02 00 209  9.8 10.2 99.00 99.00 99.00 999 1015.9  24.2 999.0  17.0 99.0 99.00
2019 07 06 03 00 211  7.4  7.7 99.00 99.00 99.00 999 1015.8  21.7 999.0  18.0 99.0 99.00
2019 07 06 04 00 218  8.4  8.6 99.00 99.00 99.00 999 1015.6  22.5 999.0  18.7 99.0 99.00
2019 07 06 05 00 219  9.0  9.3 99.00 99.00 99.00 999 1015.1  22.2 999.0  19.9 99.0 99.00
2019 07 06 06 00 210  7.6  8.0 99.00 99.00 99.00 999 1014.3  20.8 999.0  19.9 99.0 99.00
2019 07 06 07 00 226  9.3  9.5 99.00 99.00 99.00 999 1013.6  22.2 999.0  20.8 99.0 99.00
2019 07 06 08 00 213  8.7  8.8 99.00 99.00 99.00 999 1013.5  21.6 999.0  20.8 99.0 99.00
2019 07 06 09 00 216  8.6  8.9 99.00 99.00 99.00 999 1013.1  21.0 999.0  20.6 99.0 99.00
2019 07 06 10 00 220  9.1  9.2 99.00 99.00 99.00 999 1013.1  21.9 999.0  21.1 99.0 99.00
2019 07 06 11 00 222  7.3  7.3 99.00 99.00 99.00 999 1012.7  22.6 999.0  21.3 99.0 99.00
2019 07 06 12 00 222  8.8  9.0 99.00 99.00 99.00 999 1012.4  23.3 999.0  21.5 99.0 99.00
2019 07 06 13 00 225  7.2  7.3 99.00 99.00 99.00 999 1011.8  24.3 999.0  21.6 99.0 99.00
2019 07 06 14 00 222  6.3  6.6 99.00 99.00 99.00 999 1011.4  24.9 999.0  21.8 99.0 99.00
2019 07 06 15 00 218  7.3  7.4 99.00 99.00 99.00 999 1010.4  26.2 999.0  22.1 99.0 99.00
2019 07 06 16 00 229  7.6  8.0 99.00 99.00 99.00 999 1009.8  27.7 999.0  22.6 99.0 99.00
2019 07 06 17 00 222  7.9  8.2 99.00 99.00 99.00 999 1008.8  28.8 999.0  22.6 99.0 99.00
2019 07 06 18 00 211  6.6  6.8 99.00 99.00 99.00 999 1007.6  26.6 999.0  21.7 99.0 99.00
2019 07 06 19 00 219  7.7  8.3 99.00 99.00 99.00 999 1006.8  28.0 999.0  21.3 99.0 99.00
2019 07 06 20 00 230  7.7  8.4 99.00 99.00 99.00 999 1006.4  27.6 999.0  21.1 99.0 99.00
2019 07 06 21 00 241  7.1  7.9 99.00 99.00 99.00 999 1007.0  23.8 999.0  20.6 99.0 99.00
2019 07 06 22 00 273  4.8  5.3 99.00 99.00 99.00 999 1007.4  23.1 999.0  21.8 99.0 99.00
2019 07 06 23 00 229  4.4  4.4 99.00 99.00 99.00 999 1008.2  22.5 999.0  22.4 99.0 99.00
2019 07 07 00 00 255  1.6  1.8 99.00 99.00 99.00 999 1008.7  23.1 999.0  22.2 99.0 99.00
2019 07 07 01 00 274  3.0  3.1 99.00 99.00 99.00 999 1009.0  22.8 999.0  22.1 99.0 99.00
2019 07 07 02 00 282  4.2  4.3 99.00 99.00 99.00 999 1008.9  22.7 999.0  22.3 99.0 99.00
2019 07 07 03 00 295  5.2  5.4 99.00 99.00 99.00 999 1009.1  22.4 999.0  22.4 99.0 99.00
2019 07 07 04 00 307  5.0  5.1 99.00 99.00 99.00 999 1008.9  22.7 999.0  22.5 99.0 99.00
2019 07 07 05 00 325  4.7  4.9 99.00 99.00 99.00 999 1009.2  22.4 999.0  22.0 99.0 99.00
2019 07 07 06 00 339  5.3  5.4 99.00 99.00 99.00 999 1009.5  22.4 999.0  21.4 99.0 99.00
2019 07 07 07 00  10  6.7  7.2 99.00 99.00 99.00 999 1009.9  21.7 999.0  19.4 99.0 99.00
2019 07 07 08 00  18  8.2  9.0 99.00 99.00 99.00 999 1010.5  20.8 999.0  19.2 99.0 99.00
2019 07 07 09 00  26  7.2  8.1 99.00 99.00 99.00 999 1011.3  19.7 999.0  18.5 99.0 99.00
2019 07 07 10 00  29 11.3 12.3 99.00 99.00 99.00 999 1011.5  19.0 999.0  13.5 99.0 99.00
2019 07 07 11 00  27 10.6 11.9 99.00 99.00 99.00 999 1012.9  17.9 999.0  12.7 99.0 99.00
2019 07 07 12 00  29  9.8 11.3 99.00 99.00 99.00 999 1013.3  17.5 999.0  11.7 99.0 99.00
2019 07 07 13 00  26  8.3  9.8 99.00 99.00 99.00 999 1014.2  17.4 999.0  11.1 99.0 99.00
2019 07 07 14 00  35  6.3  7.2 99.00 99.00 99.00 999 1014.4  17.7 999.0  10.7 99.0 99.00
2019 07 07 15 00  51  6.3  7.2 99.00 99.00 99.00 999 1014.4  17.9 999.0   9.5 99.0 99.00
2019 07 07 16 00  92  4.6  4.9 99.00 99.00 99.00 999 1014.3  17.9 999.0  11.0 99.0 99.00
2019 07 07 17 00 111  3.7  4.1 99.00 99.00 99.00 999 1014.1  18.1 999.0   9.9 99.0 99.00
2019 07 07 18 00 140  3.6  4.0 99.00 99.00 99.00 999 1013.6  18.2 999.0  10.2 99.0 99.00
2019 07 07 19 00 158  5.3  5.7 99.00 99.00 99.00 999 1013.3  18.4 999.0  10.7 99.0 99.00
2019 07 07 20 00 147  5.6  5.9 99.00 99.00 99.00 999 1012.6  18.3 999.0  11.8 99.0 99.00
2019 07 07 21 00 158  6.3  6.7 99.00 99.00 99.00 999 1012.2  18.4 999.0  11.6 99.0 99.00
2019 07 07 22 00 155  6.9  7.5 99.00 99.00 99.00 999 1012.1  18.5 999.0  12.5 99.0 99.00
2019 07 07 23 00 172  6.1  6.6 99.00 99.00 99.00 999 1012.0  18.3 999.0  13.6 99.0 99.00
2019 07 08 00 00 180  6.0  6.2 99.00 99.00 99.00 999 1012.4  18.4 999.0  14.0 99.0 99.00
2019 07 08 01 00 194  6.2  6.3 99.00 99.00 99.00 999 1012.9  18.8 999.0  13.7 99.0 99.00
2019 07 08 02 00 210  6.4  6.6 99.00 99.00 99.00 999 1013.3  18.6 999.0  14.1 99.0 99.00
2019 07 08 03 00 154  1.1  1.4 99.00 99.00 99.00 999 1013.9  17.8 999.0  15.5 99.0 99.00
2019 07 08 04 00 232  3.0  3.3 99.00 99.00 99.00 999 1014.0  17.5 999.0  15.1 99.0 99.00
2019 07 08 05 00 261  1.0  1.1 99.00 99.00 99.00 999 1014.0  17.0 999.0  15.1 99.0 99.00
2019 07 08 06 00  10  2.5  2.6 99.00 99.00 99.00 999 1013.9  17.2 999.0  15.2 99.0 99.00
2019 07 08 07 00 335  2.8  3.1 99.00 99.00 99.00 999 1013.9  17.1 999.0  13.5 99.0 99.00
2019 07 08 08 00 327  3.1  3.6 99.00 99.00 99.00 999 1014.0  16.6 999.0  12.7 99.0 99.00
2019 07 08 09 00 323  3.0  3.4 99.00 99.00 99.00 999 1014.2  16.3 999.0  12.6 99.0 99.00
2019 07 08 10 00 329  2.7  3.1 99.00 99.00 99.00 999 1014.4  16.2 999.0  12.2 99.0 99.00
2019 07 08 11 00 332  3.6  4.2 99.00 99.00 99.00 999 1014.6  16.3 999.0  12.1 99.0 99.00
2019 07 08 12 00   9  1.6  2.7 99.00 99.00 99.00 999 1015.1  17.2 999.0  11.3 99.0 99.00
2019 07 08 13 00  17  4.1  4.6 99.00 99.00 99.00 999 1015.2  18.6 999.0  10.9 99.0 99.00
2019 07 08 14 00  19  3.4  3.9 99.00 99.00 99.00 999 1015.4  19.5 999.0  10.6 99.0 99.00
2019 07 08 15 00  27  3.1  3.5 99.00 99.00 99.00 999 1015.4  19.9 999.0   9.1 99.0 99.00
2019 07 08 16 00  68  1.0  1.2 99.00 99.00 99.00 999 1015.4  20.1 999.0   8.9 99.0 99.00
2019 07 08 17 00 128  2.5  2.6 99.00 99.00 99.00 999 1014.9  20.0 999.0  10.4 99.0 99.00
2019 07 08 18 00 150  4.2  4.4 99.00 99.00 99.00 999 1014.6  19.8 999.0  11.2 99.0 99.00
2019 07 08 19 00 152  5.5  5.7 99.00 99.00 99.00 999 1013.9  19.5 999.0  12.8 99.0 99.00
2019 07 08 20 00 159  6.1  6.2 99.00 99.00 99.00 999 1013.4  19.7 999.0  13.3 99.0 99.00
2019 07 08 21 00 162  6.4  6.4 99.00 99.00 99.00 999 1012.9  22.7 999.0 999.0 99.0 99.00
2019 07 08 22 00 162  7.4  7.5 99.00 99.00 99.00 999 1012.5  20.9 999.0  13.2 99.0 99.00
2019 07 08 23 00 182  8.0  8.2 99.00 99.00 99.00 999 1012.6  20.4 999.0  13.8 99.0 99.00
2019 07 09 00 00 206  9.5  9.7 99.00 99.00 99.00 999 1012.9  21.8 999.0  12.7 99.0 99.00
2019 07 09 01 00 211  7.9  8.1 99.00 99.00 99.00 999 1013.3  20.7 999.0  14.1 99.0 99.00
2019 07 09 02 00 215  6.3  6.4 99.00 99.00 99.00 999 1013.9  19.7 999.0  14.7 99.0 99.00
2019 07 09 03 00 226  7.2  7.3 99.00 99.00 99.00 999 1013.7  19.2 999.0  14.5 99.0 99.00
2019 07 09 04 00 228  5.0  5.4 99.00 99.00 99.00 999 1013.5  19.2 999.0  13.4 99.0 99.00
2019 07 09 05 00 284  3.9  4.0 99.00 99.00 99.00 999 1013.7  18.8 999.0  13.5 99.0 99.00
2019 07 09 06 00 287  3.0  3.3 99.00 99.00 99.00 999 1013.6  19.9 999.0  13.9 99.0 99.00
2019 07 09 07 00 277  3.0  3.3 99.00 99.00 99.00 999 1013.4  18.5 999.0  13.9 99.0 99.00
2019 07 09 08 00 295  3.9  4.3 99.00 99.00 99.00 999 1013.7  18.0 999.0  14.8 99.0 99.00
2019 07 09 09 00 289  4.1  4.4 99.00 99.00 99.00 999 1014.2  18.0 999.0  14.0 99.0 99.00
2019 07 09 10 00 309  3.9  4.3 99.00 99.00 99.00 999 1014.9  17.3 999.0  14.1 99.0 99.00
2019 07 09 11 00 304  6.5  6.8 99.00 99.00 99.00 999 1015.0  18.5 999.0  11.7 99.0 99.00
2019 07 09 12 00 304  5.1  5.1 99.00 99.00 99.00 999 1015.0  18.9 999.0  12.6 99.0 99.00
2019 07 09 13 00 294  5.4  5.6 99.00 99.00 99.00 999 1015.4  20.6 999.0  13.0 99.0 99.00
2019 07 09 14 00 301  4.4  4.6 99.00 99.00 99.00 999 1015.1  22.3 999.0  13.4 99.0 99.00
2019 07 09 15 00 300  3.9  4.0 99.00 99.00 99.00 999 1015.4  23.6 999.0  12.9 99.0 99.00
2019 07 09 16 00   0  0.0  0.0 99.00 99.00 99.00 999 1015.5  23.8 999.0  13.1 99.0 99.00
2019 07 09 17 00 187  2.9  3.2 99.00 99.00 99.00 999 1014.7  24.4 999.0  11.9 99.0 99.00
2019 07 09 18 00 184  5.7  5.8 99.00 99.00 99.00 999 1014.4  24.9 999.0  11.5 99.0 99.00
2019 07 09 19 00 185  7.7  7.8 99.00 99.00 99.00 999 1014.3  26.1 999.0 999.0 99.0 99.00
2019 07 09 20 00 175  8.3  8.6 99.00 99.00 99.00 999 1014.1  24.8 999.0  11.4 99.0 99.00
2019 07 09 21 00 188 10.0 10.3 99.00 99.00 99.00 999 1013.6  23.7 999.0  14.6 99.0 99.00
2019 07 09 22 00 194  7.8  8.1 99.00 99.00 99.00 999 1013.7  24.7 999.0  12.9 99.0 99.00
2019 07 09 23 00 244  4.2  4.5 99.00 99.00 99.00 999 1013.8  25.8 999.0  12.9 99.0 99.00
2019 07 10 00 00 260  4.8  4.9 99.00 99.00 99.00 999 1014.3  27.5 999.0  12.0 99.0 99.00
2019 07 10 01 00 255  4.6  4.8 99.00 99.00 99.00 999 1014.8  24.9 999.0  14.4 99.0 99.00
2019 07 10 02 00 284  4.2  4.3 99.00 99.00 99.00 999 1015.2  25.2 999.0  12.8 99.0 99.00
2019 07 10 03 00 311  5.8  5.9 99.00 99.00 99.00 999 1015.1  24.7 999.0  12.8 99.0 99.00
2019 07 10 04 00 291  5.7  6.0 99.00 99.00 99.00 999 1015.0  23.7 999.0  11.9 99.0 99.00
2019 07 10 05 00 291  7.4  7.6 99.00 99.00 99.00 999 1014.9  23.2 999.0  11.5 99.0 99.00
2019 07 10 06 00 294  6.5  6.8 99.00 99.00 99.00 999 1014.9  22.4 999.0  11.9 99.0 99.00
2019 07 10 07 00 298  3.6  4.0 99.00 99.00 99.00 999 1015.2  20.3 999.0  13.6 99.0 99.00
2019 07 10 08 00 306  5.0  5.4 99.00 99.00 99.00 999 1015.0  20.9 999.0  13.5 99.0 99.00
2019 07 10 09 00 293  4.0  4.2 99.00 99.00 99.00 999 1015.2  20.1 999.0  13.4 99.0 99.00
2019 07 10 10 00 295  5.2  5.4 99.00 99.00 99.00 999 1015.4  19.9 999.0  12.8 99.0 99.00
2019 07 10 11 00 296  4.9  5.1 99.00 99.00 99.00 999 1015.7  19.9 999.0  13.4 99.0 99.00
2019 07 10 12 00 291  5.1  5.5 99.00 99.00 99.00 999 1016.1  20.7 999.0  14.0 99.0 99.00
2019 07 10 13 00 289  3.6  3.7 99.00 99.00 99.00 999 1016.2  21.3 999.0  14.3 99.0 99.00
2019 07 10 14 00 284  2.2  2.4 99.00 99.00 99.00 999 1016.2  21.9 999.0  15.0 99.0 99.00
2019 07 10 15 00 312  1.1  1.2 99.00 99.00 99.00 999 1016.0  23.5 999.0  15.7 99.0 99.00
2019 07 10 16 00   0  0.0  0.0 99.00 99.00 99.00 999 1015.9  23.3 999.0  15.6 99.0 99.00
2019 07 10 17 00 108  6.7  6.9 99.00 99.00 99.00 999 1015.5  21.8 999.0  17.2 99.0 99.00
2019 07 10 18 00 112  7.1  7.3 99.00 99.00 99.00 999 1015.4  21.2 999.0  15.6 99.0 99.00
2019 07 10 19 00 118  6.8  7.1 99.00 99.00 99.00 999 1015.3  21.0 999.0  16.4 99.0 99.00
2019 07 10 20 00 130  5.8  6.1 99.00 99.00 99.00 999 1015.6  21.0 999.0  16.2 99.0 99.00
2019 07 10 21 00 102  3.1  3.2 99.00 99.00 99.00 999 1015.5  20.7 999.0  17.8 99.0 99.00
2019 07 10 22 00 111  1.8  2.4 99.00 99.00 99.00 999 1015.5  20.6 999.0  18.2 99.0 99.00
2019 07 10 23 00 171  1.1  1.5 99.00 99.00 99.00 999 1015.3  20.4 999.0  18.6 99.0 99.00
2019 07 11 00 00 169  2.7  3.5 99.00 99.00 99.00 999 1015.2  21.0 999.0  17.7 99.0 99.00
2019 07 11 01 00  53  3.7  3.9 99.00 99.00 99.00 999 1015.3  20.2 999.0  18.2 99.0 99.00
2019 07 11 02 00  58  3.3  3.8 99.00 99.00 99.00 999 1015.4  20.7 999.0  17.6 99.0 99.00
2019 07 11 03 00  55  6.8  7.1 99.00 99.00 99.00 999 1015.1  19.6 999.0  18.3 99.0 99.00
2019 07 11 04 00  60  7.2  7.3 99.00 99.00 99.00 999 1014.7  19.0 999.0  18.7 99.0 99.00
2019 07 11 05 00  74  5.4  5.5 99.00 99.00 99.00 999 1014.7  18.9 999.0  18.6 99.0 99.00
2019 07 11 06 00  74  5.0  5.2 99.00 99.00 99.00 999 1014.8  18.9 999.0  18.7 99.0 99.00
2019 07 11 07 00  95  4.4  4.6 99.00 99.00 99.00 999 1014.5  19.2 999.0  18.8 99.0 99.00
2019 07 11 08 00  93  2.9  3.1 99.00 99.00 99.00 999 1014.7  19.1 999.0  19.0 99.0 99.00
2019 07 11 09 00 103  2.7  2.8 99.00 99.00 99.00 999 1014.9  19.3 999.0  19.3 99.0 99.00
2019 07 11 10 00 105  2.1  2.8 99.00 99.00 99.00 999 1015.3  19.0 999.0  19.0 99.0 99.00
2019 07 11 11 00  14  1.8  2.0 99.00 99.00 99.00 999 1015.4  18.6 999.0  18.6 99.0 99.00
2019 07 11 12 00 322  2.8  3.0 99.00 99.00 99.00 999 1015.6  17.6 999.0  17.6 99.0 99.00
2019 07 11 13 00 331  2.7  2.9 99.00 99.00 99.00 999 1015.2  17.5 999.0  17.5 99.0 99.00
2019 07 11 14 00 330  1.9  2.1 99.00 99.00 99.00 999 1014.8  17.8 999.0  17.8 99.0 99.00
2019 07 11 15 00  15  0.4  0.8 99.00 99.00 99.00 999 1014.7  18.5 999.0  18.5 99.0 99.00
2019 07 11 16 00 150  4.5  5.4 99.00 99.00 99.00 999 1014.3  19.7 999.0  19.7 99.0 99.00
2019 07 11 17 00 144  5.2  5.5 99.00 99.00 99.00 999 1013.8  20.0 999.0  20.0 99.0 99.00
2019 07 11 18 00 146  9.7 10.6 99.00 99.00 99.00 999 1012.7  19.7 999.0  19.7 99.0 99.00
2019 07 11 19 00 140  9.1  9.5 99.00 99.00 99.00 999 1012.4  20.2 999.0  20.2 99.0 99.00
