#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 03 13 14 00 319  8.6  9.5 99.00 99.00 99.00 999 1014.8  10.0 999.0  -3.6 99.0 99.00
2016 03 13 15 00 308  6.9  7.2 99.00 99.00 99.00 999 1015.4  10.6 999.0  -6.0 99.0 99.00
2016 03 13 16 00 310  7.8  8.2 99.00 99.00 99.00 999 1015.6  11.1 999.0  -9.0 99.0 99.00
2016 03 13 17 00 316  7.1  7.9 99.00 99.00 99.00 999 1015.6  10.8 999.0  -6.9 99.0 99.00
2016 03 13 18 00 322  7.4  7.7 99.00 99.00 99.00 999 1015.4  13.1 999.0 -13.7 99.0 99.00
2016 03 13 19 00 326  6.8  7.6 99.00 99.00 99.00 999 1015.6  13.5 999.0 -12.4 99.0 99.00
2016 03 13 20 00 325  5.8  6.4 99.00 99.00 99.00 999 1015.9  14.0 999.0 -13.2 99.0 99.00
2016 03 13 21 00 119  5.4  5.7 99.00 99.00 99.00 999 1016.5  12.8 999.0 -10.9 99.0 99.00
2016 03 13 22 00 115  4.5  4.6 99.00 99.00 99.00 999 1017.4  13.2 999.0 -12.8 99.0 99.00
2016 03 13 23 00 124  5.8  5.9 99.00 99.00 99.00 999 1018.3  11.5 999.0 -10.0 99.0 99.00
2016 03 14 00 00  58  5.4  5.8 99.00 99.00 99.00 999 1019.2  11.9 999.0 -11.2 99.0 99.00
2016 03 14 01 00  35  7.1  8.5 99.00 99.00 99.00 999 1020.2  10.4 999.0  -7.5 99.0 99.00
2016 03 14 02 00  40  8.9 10.6 99.00 99.00 99.00 999 1021.1   8.4 999.0  -3.4 99.0 99.00
2016 03 14 03 00  52  7.6  8.3 99.00 99.00 99.00 999 1022.1   6.9 999.0  -1.1 99.0 99.00
2016 03 14 04 00  66  6.1  7.1 99.00 99.00 99.00 999 1023.1   6.5 999.0  -1.5 99.0 99.00
2016 03 14 05 00  59  9.8 10.6 99.00 99.00 99.00 999 1023.4   5.9 999.0  -2.4 99.0 99.00
2016 03 14 06 00  74 11.9 13.2 99.00 99.00 99.00 999 1023.8   5.4 999.0  -3.7 99.0 99.00
2016 03 14 07 00  89 10.1 11.1 99.00 99.00 99.00 999 1024.5   4.9 999.0  -2.2 99.0 99.00
2016 03 14 08 00  81  9.9 11.5 99.00 99.00 99.00 999 1025.3   4.3 999.0  -3.1 99.0 99.00
2016 03 14 09 00  80  9.5 10.2 99.00 99.00 99.00 999 1025.8   3.7 999.0  -4.7 99.0 99.00
2016 03 14 10 00  74  9.2 10.0 99.00 99.00 99.00 999 1026.0   3.5 999.0  -3.9 99.0 99.00
2016 03 14 11 00  78  8.8  9.8 99.00 99.00 99.00 999 1026.3   3.4 999.0  -4.4 99.0 99.00
2016 03 14 12 00  83  9.0  9.9 99.00 99.00 99.00 999 1026.4   3.5 999.0  -3.6 99.0 99.00
2016 03 14 13 00  85  9.6 10.7 99.00 99.00 99.00 999 1026.0   3.6 999.0  -2.9 99.0 99.00
2016 03 14 14 00  93  9.5 10.2 99.00 99.00 99.00 999 1026.5   3.6 999.0  -2.8 99.0 99.00
2016 03 14 15 00  97  9.5 10.1 99.00 99.00 99.00 999 1026.6   3.4 999.0  -2.6 99.0 99.00
2016 03 14 16 00 106  8.8  9.9 99.00 99.00 99.00 999 1026.8   3.5 999.0  -3.1 99.0 99.00
2016 03 14 17 00 100  7.8  8.4 99.00 99.00 99.00 999 1026.5   3.4 999.0  -3.3 99.0 99.00
2016 03 14 18 00  96 10.2 10.7 99.00 99.00 99.00 999 1024.9   3.5 999.0  -2.7 99.0 99.00
2016 03 14 19 00  98  9.3 10.8 99.00 99.00 99.00 999 1024.6   3.6 999.0  -1.2 99.0 99.00
2016 03 14 20 00 104 10.2 11.1 99.00 99.00 99.00 999 1024.2   3.4 999.0  -1.6 99.0 99.00
2016 03 14 21 00 105 10.0 11.0 99.00 99.00 99.00 999 1024.1   3.4 999.0  -1.4 99.0 99.00
2016 03 14 22 00  95 11.3 12.5 99.00 99.00 99.00 999 1023.0   3.1 999.0  -0.8 99.0 99.00
2016 03 14 23 00  96 11.3 12.6 99.00 99.00 99.00 999 1022.5   3.6 999.0  -0.6 99.0 99.00
2016 03 15 00 00  92 11.3 12.4 99.00 99.00 99.00 999 1022.0   3.6 999.0   0.6 99.0 99.00
2016 03 15 01 00  93 10.9 11.8 99.00 99.00 99.00 999 1021.7   3.8 999.0   0.8 99.0 99.00
2016 03 15 02 00  94 11.4 12.5 99.00 99.00 99.00 999 1021.2   3.9 999.0   1.7 99.0 99.00
2016 03 15 03 00  95 11.6 12.4 99.00 99.00 99.00 999 1020.8   4.1 999.0   2.2 99.0 99.00
2016 03 15 04 00  92 12.1 12.9 99.00 99.00 99.00 999 1019.7   4.1 999.0   2.5 99.0 99.00
2016 03 15 05 00  87 10.6 11.9 99.00 99.00 99.00 999 1019.5   4.3 999.0   3.2 99.0 99.00
2016 03 15 06 00  88 11.7 12.5 99.00 99.00 99.00 999 1018.6   4.4 999.0   3.6 99.0 99.00
2016 03 15 07 00  91 12.1 13.6 99.00 99.00 99.00 999 1017.3   4.8 999.0   4.0 99.0 99.00
2016 03 15 08 00  88 11.5 13.4 99.00 99.00 99.00 999 1016.5   5.1 999.0   4.2 99.0 99.00
2016 03 15 09 00  91 12.1 13.4 99.00 99.00 99.00 999 1015.8   5.3 999.0   4.1 99.0 99.00
2016 03 15 10 00  85 12.7 13.8 99.00 99.00 99.00 999 1015.3   5.4 999.0   4.3 99.0 99.00
2016 03 15 11 00  80 11.0 11.9 99.00 99.00 99.00 999 1015.4   5.3 999.0   4.4 99.0 99.00
2016 03 15 12 00  69 12.5 13.7 99.00 99.00 99.00 999 1014.7   5.3 999.0   4.7 99.0 99.00
2016 03 15 13 00  68 11.9 13.0 99.00 99.00 99.00 999 1014.5   5.3 999.0   4.8 99.0 99.00
2016 03 15 14 00  59 10.9 11.8 99.00 99.00 99.00 999 1014.2   5.2 999.0   4.8 99.0 99.00
2016 03 15 15 00  51 11.7 12.7 99.00 99.00 99.00 999 1013.4   5.2 999.0   4.9 99.0 99.00
2016 03 15 16 00  45 13.3 15.2 99.00 99.00 99.00 999 1012.1   5.3 999.0   5.1 99.0 99.00
2016 03 15 17 00  44 11.5 13.0 99.00 99.00 99.00 999 1011.7   5.4 999.0   5.2 99.0 99.00
2016 03 15 18 00  44  9.1 10.6 99.00 99.00 99.00 999 1011.0   5.7 999.0   5.5 99.0 99.00
2016 03 15 19 00  40  8.5  9.7 99.00 99.00 99.00 999 1010.3   5.9 999.0   5.7 99.0 99.00
2016 03 15 20 00  36  9.0 10.2 99.00 99.00 99.00 999 1009.6   5.8 999.0   5.6 99.0 99.00
2016 03 15 21 00  31  9.7 10.8 99.00 99.00 99.00 999 1009.3   5.5 999.0   5.4 99.0 99.00
2016 03 15 22 00  28 11.5 12.7 99.00 99.00 99.00 999 1008.9   5.2 999.0   5.1 99.0 99.00
2016 03 15 23 00  24 12.3 14.1 99.00 99.00 99.00 999 1008.8   4.8 999.0   4.7 99.0 99.00
2016 03 16 00 00  22 14.7 17.1 99.00 99.00 99.00 999 1008.5   4.7 999.0   4.7 99.0 99.00
2016 03 16 01 00  22 15.3 17.9 99.00 99.00 99.00 999 1008.5   4.6 999.0   4.6 99.0 99.00
2016 03 16 02 00  23 14.8 17.5 99.00 99.00 99.00 999 1008.2   4.8 999.0   4.8 99.0 99.00
2016 03 16 03 00  21 13.5 15.3 99.00 99.00 99.00 999 1008.0   4.8 999.0   4.8 99.0 99.00
2016 03 16 04 00  13 12.4 14.1 99.00 99.00 99.00 999 1008.1   4.8 999.0   4.8 99.0 99.00
2016 03 16 05 00   4 11.3 12.5 99.00 99.00 99.00 999 1008.0   4.9 999.0   4.9 99.0 99.00
2016 03 16 06 00  10  9.7 11.1 99.00 99.00 99.00 999 1007.9   4.8 999.0   4.8 99.0 99.00
2016 03 16 07 00   3 10.0 11.2 99.00 99.00 99.00 999 1007.7   4.9 999.0   4.9 99.0 99.00
2016 03 16 08 00 335  8.9  9.8 99.00 99.00 99.00 999 1008.1   4.8 999.0   4.4 99.0 99.00
2016 03 16 09 00 339  8.6  9.4 99.00 99.00 99.00 999 1008.3   4.7 999.0   4.3 99.0 99.00
2016 03 16 10 00   4  7.7  8.5 99.00 99.00 99.00 999 1008.5   4.7 999.0   4.2 99.0 99.00
2016 03 16 11 00   7  9.2 10.6 99.00 99.00 99.00 999 1009.0   4.9 999.0   4.1 99.0 99.00
2016 03 16 12 00   5  9.1 10.1 99.00 99.00 99.00 999 1009.3   4.9 999.0   3.9 99.0 99.00
2016 03 16 13 00   9  9.4 10.2 99.00 99.00 99.00 999 1009.6   5.2 999.0   4.1 99.0 99.00
2016 03 16 14 00   5  9.5 11.7 99.00 99.00 99.00 999 1010.0   5.4 999.0   4.2 99.0 99.00
2016 03 16 15 00   5  7.1  7.7 99.00 99.00 99.00 999 1010.2   5.8 999.0   4.1 99.0 99.00
2016 03 16 16 00   5  6.3  6.6 99.00 99.00 99.00 999 1010.2   6.4 999.0   3.9 99.0 99.00
2016 03 16 17 00  28  4.7  5.5 99.00 99.00 99.00 999 1009.8   7.5 999.0   4.3 99.0 99.00
2016 03 16 18 00  62  2.4  2.8 99.00 99.00 99.00 999 1010.1   6.6 999.0   4.5 99.0 99.00
2016 03 16 19 00  62  4.7  5.4 99.00 99.00 99.00 999 1009.2   7.0 999.0   4.8 99.0 99.00
2016 03 16 20 00  81  4.1  4.6 99.00 99.00 99.00 999 1009.0   7.0 999.0   4.9 99.0 99.00
2016 03 16 21 00  85  3.1  3.8 99.00 99.00 99.00 999 1009.5   6.8 999.0   5.0 99.0 99.00
2016 03 16 22 00  72 11.6 12.1 99.00 99.00 99.00 999 1008.6   7.7 999.0   5.4 99.0 99.00
2016 03 16 23 00 101  5.4  5.8 99.00 99.00 99.00 999 1009.3   6.3 999.0   5.6 99.0 99.00
2016 03 17 00 00 115  3.7  3.9 99.00 99.00 99.00 999 1010.3   6.7 999.0   6.4 99.0 99.00
2016 03 17 01 00 256  6.6  6.8 99.00 99.00 99.00 999 1013.1   6.4 999.0   6.2 99.0 99.00
2016 03 17 02 00 141  1.3  1.4 99.00 99.00 99.00 999 1011.3   6.7 999.0   6.6 99.0 99.00
2016 03 17 03 00  80  0.9  1.9 99.00 99.00 99.00 999 1011.3   6.3 999.0   6.2 99.0 99.00
2016 03 17 04 00  84  3.0  3.2 99.00 99.00 99.00 999 1010.6   6.5 999.0   6.4 99.0 99.00
2016 03 17 05 00  94  3.9  4.2 99.00 99.00 99.00 999 1010.3   6.1 999.0   6.0 99.0 99.00
2016 03 17 06 00 295 10.3 11.2 99.00 99.00 99.00 999 1011.6   5.9 999.0   5.9 99.0 99.00
2016 03 17 07 00 327  3.8  3.9 99.00 99.00 99.00 999 1010.9   6.3 999.0   6.3 99.0 99.00
2016 03 17 08 00  34  3.6  3.7 99.00 99.00 99.00 999 1009.6   6.4 999.0   6.4 99.0 99.00
2016 03 17 09 00  83  4.1  4.2 99.00 99.00 99.00 999 1008.9   5.7 999.0   5.7 99.0 99.00
2016 03 17 10 00 105  2.6  2.8 99.00 99.00 99.00 999 1009.0   5.5 999.0   5.5 99.0 99.00
2016 03 17 11 00 125  3.9  4.1 99.00 99.00 99.00 999 1008.6   5.9 999.0   5.9 99.0 99.00
2016 03 17 12 00 223  4.7  5.0 99.00 99.00 99.00 999 1009.0   5.4 999.0   5.4 99.0 99.00
2016 03 17 13 00 207  4.9  5.1 99.00 99.00 99.00 999 1008.5   5.3 999.0   5.3 99.0 99.00
2016 03 17 14 00 207  4.1  4.4 99.00 99.00 99.00 999 1008.1   5.3 999.0   5.3 99.0 99.00
2016 03 17 15 00 231  3.6  3.9 99.00 99.00 99.00 999 1007.6   5.7 999.0   5.7 99.0 99.00
2016 03 17 16 00 215  4.1  4.2 99.00 99.00 99.00 999 1006.5   7.0 999.0   7.0 99.0 99.00
2016 03 17 17 00 174  3.2  3.3 99.00 99.00 99.00 999 1005.4   7.6 999.0   7.5 99.0 99.00
2016 03 17 18 00 119  5.3  5.7 99.00 99.00 99.00 999 1003.8   7.2 999.0   5.6 99.0 99.00
2016 03 17 19 00 145  8.9  9.2 99.00 99.00 99.00 999 1003.0   6.9 999.0   6.0 99.0 99.00
2016 03 17 20 00 147  8.9  9.4 99.00 99.00 99.00 999 1002.8   7.3 999.0   5.3 99.0 99.00
2016 03 17 21 00 304 13.0 14.8 99.00 99.00 99.00 999 1004.6   8.0 999.0   4.7 99.0 99.00
2016 03 17 22 00 260  6.3 10.3 99.00 99.00 99.00 999 1002.9  12.3 999.0  -2.6 99.0 99.00
2016 03 17 23 00 230  9.7  9.9 99.00 99.00 99.00 999 1003.5   8.5 999.0   2.9 99.0 99.00
2016 03 18 00 00 248  6.3  6.5 99.00 99.00 99.00 999 1004.0   7.9 999.0   4.2 99.0 99.00
2016 03 18 01 00 245  7.1  7.3 99.00 99.00 99.00 999 1004.4   9.0 999.0   2.5 99.0 99.00
2016 03 18 02 00 251  9.4  9.8 99.00 99.00 99.00 999 1004.5   9.0 999.0   1.9 99.0 99.00
2016 03 18 03 00 237  8.3  8.5 99.00 99.00 99.00 999 1004.4   8.0 999.0   1.9 99.0 99.00
2016 03 18 04 00 234  9.2  9.6 99.00 99.00 99.00 999 1003.8   7.6 999.0   2.1 99.0 99.00
2016 03 18 05 00 229  9.3 10.0 99.00 99.00 99.00 999 1003.2   7.4 999.0   2.4 99.0 99.00
2016 03 18 06 00 241 11.4 12.4 99.00 99.00 99.00 999 1002.2   7.8 999.0   1.2 99.0 99.00
2016 03 18 07 00 242 10.1 11.4 99.00 99.00 99.00 999 1001.7   7.4 999.0   1.2 99.0 99.00
2016 03 18 08 00 249  9.9 10.8 99.00 99.00 99.00 999 1001.5   7.0 999.0   1.0 99.0 99.00
2016 03 18 09 00 251  9.9 10.9 99.00 99.00 99.00 999 1001.4   6.7 999.0   0.5 99.0 99.00
2016 03 18 10 00 251 10.8 11.6 99.00 99.00 99.00 999 1001.7   6.7 999.0   0.2 99.0 99.00
2016 03 18 11 00 263  8.0  8.8 99.00 99.00 99.00 999 1002.1   6.4 999.0   0.3 99.0 99.00
2016 03 18 12 00 253 10.6 11.4 99.00 99.00 99.00 999 1002.0   6.2 999.0  -0.1 99.0 99.00
2016 03 18 13 00 260  8.2 10.5 99.00 99.00 99.00 999 1002.3   6.4 999.0   0.0 99.0 99.00
2016 03 18 14 00 277 11.5 13.0 99.00 99.00 99.00 999 1001.5   7.2 999.0  -1.7 99.0 99.00
2016 03 18 15 00 283  9.3 10.2 99.00 99.00 99.00 999 1001.7   7.9 999.0  -1.9 99.0 99.00
2016 03 18 16 00 304 11.3 12.0 99.00 99.00 99.00 999 1001.8   8.5 999.0  -3.0 99.0 99.00
2016 03 18 17 00 294  8.9  9.9 99.00 99.00 99.00 999 1002.0   8.7 999.0  -2.5 99.0 99.00
2016 03 18 18 00 324 12.6 13.3 99.00 99.00 99.00 999 1002.5   6.2 999.0   1.0 99.0 99.00
2016 03 18 19 00 302  9.1 10.3 99.00 99.00 99.00 999 1003.1   6.7 999.0   0.6 99.0 99.00
2016 03 18 20 00 301 14.8 16.5 99.00 99.00 99.00 999 1002.8   8.2 999.0  -3.4 99.0 99.00
2016 03 18 21 00 307 12.9 14.7 99.00 99.00 99.00 999 1004.1   7.6 999.0  -4.6 99.0 99.00
2016 03 18 22 00 316  9.6 10.7 99.00 99.00 99.00 999 1006.2   6.7 999.0  -6.0 99.0 99.00
2016 03 18 23 00 314 11.6 12.9 99.00 99.00 99.00 999 1007.5   5.8 999.0  -9.9 99.0 99.00
2016 03 19 00 00 342  9.1 10.4 99.00 99.00 99.00 999 1009.0   4.6 999.0  -8.5 99.0 99.00
2016 03 19 01 00 336  8.8  9.9 99.00 99.00 99.00 999 1010.2   3.8 999.0  -9.7 99.0 99.00
2016 03 19 02 00 337  8.4  9.6 99.00 99.00 99.00 999 1011.2   3.2 999.0  -9.8 99.0 99.00
2016 03 19 03 00 316 10.8 11.7 99.00 99.00 99.00 999 1011.7   2.7 999.0 -10.5 99.0 99.00
2016 03 19 04 00 314 11.0 11.6 99.00 99.00 99.00 999 1012.5   2.0 999.0 -11.3 99.0 99.00
2016 03 19 05 00 299  8.9  9.6 99.00 99.00 99.00 999 1013.0   1.5 999.0 -10.7 99.0 99.00
2016 03 19 06 00 300  8.8 10.7 99.00 99.00 99.00 999 1013.8   0.7 999.0 -11.2 99.0 99.00
2016 03 19 07 00 302  8.0  9.1 99.00 99.00 99.00 999 1014.0   0.1 999.0 -11.6 99.0 99.00
2016 03 19 08 00 339  8.5  9.1 99.00 99.00 99.00 999 1014.6  -0.5 999.0 -11.5 99.0 99.00
2016 03 19 09 00 314  7.7  8.9 99.00 99.00 99.00 999 1015.5  -1.0 999.0 -13.2 99.0 99.00
2016 03 19 10 00 298  9.4 10.4 99.00 99.00 99.00 999 1016.0  -1.5 999.0 -13.1 99.0 99.00
2016 03 19 11 00 303 11.3 12.5 99.00 99.00 99.00 999 1016.8  -2.1 999.0 -13.9 99.0 99.00
2016 03 19 12 00 299 10.0 11.5 99.00 99.00 99.00 999 1017.4  -2.7 999.0 -14.2 99.0 99.00
2016 03 19 13 00 306 11.0 14.1 99.00 99.00 99.00 999 1017.5  -2.7 999.0 -14.0 99.0 99.00
2016 03 19 14 00 299  9.7 10.9 99.00 99.00 99.00 999 1017.6  -2.5 999.0 -15.2 99.0 99.00
2016 03 19 15 00 296  6.7  8.0 99.00 99.00 99.00 999 1017.5  -1.8 999.0 -15.5 99.0 99.00
2016 03 19 16 00 288  7.3  9.1 99.00 99.00 99.00 999 1017.0  -0.8 999.0 -15.2 99.0 99.00
2016 03 19 17 00 298  4.5  5.6 99.00 99.00 99.00 999 1016.8   0.6 999.0 -14.3 99.0 99.00
2016 03 19 18 00 293  7.6  9.2 99.00 99.00 99.00 999 1015.9   1.5 999.0 -15.4 99.0 99.00
2016 03 19 19 00 295  7.4  9.3 99.00 99.00 99.00 999 1015.8   2.6 999.0 -15.7 99.0 99.00
2016 03 19 20 00 309  8.0  9.2 99.00 99.00 99.00 999 1015.6   3.3 999.0 -13.7 99.0 99.00
2016 03 19 21 00 305  9.5 10.8 99.00 99.00 99.00 999 1015.6   3.8 999.0 -14.1 99.0 99.00
2016 03 19 22 00 290  7.2  8.4 99.00 99.00 99.00 999 1016.2   3.9 999.0 -17.3 99.0 99.00
2016 03 19 23 00 305  8.7  9.9 99.00 99.00 99.00 999 1016.9   3.6 999.0 -15.1 99.0 99.00
2016 03 20 00 00 317  7.3  8.7 99.00 99.00 99.00 999 1018.3   2.7 999.0 -15.4 99.0 99.00
2016 03 20 01 00 307 10.7 11.7 99.00 99.00 99.00 999 1018.9   1.9 999.0 -18.6 99.0 99.00
2016 03 20 02 00 309  9.3 10.1 99.00 99.00 99.00 999 1019.3   1.3 999.0 -17.1 99.0 99.00
2016 03 20 03 00 342  9.2 10.0 99.00 99.00 99.00 999 1019.9   0.8 999.0 -16.4 99.0 99.00
2016 03 20 04 00   9  7.3  8.4 99.00 99.00 99.00 999 1020.5  -0.2 999.0 -14.0 99.0 99.00
2016 03 20 05 00  21 10.1 11.2 99.00 99.00 99.00 999 1021.0  -1.1 999.0 -13.0 99.0 99.00
2016 03 20 06 00  16  9.9 10.7 99.00 99.00 99.00 999 1021.5  -1.4 999.0 -13.2 99.0 99.00
2016 03 20 07 00  20  8.1  9.7 99.00 99.00 99.00 999 1021.7  -1.7 999.0 -13.9 99.0 99.00
2016 03 20 08 00  20  8.6  9.5 99.00 99.00 99.00 999 1021.9  -1.8 999.0 -13.0 99.0 99.00
2016 03 20 09 00  28  7.8  8.6 99.00 99.00 99.00 999 1022.0  -1.9 999.0 -12.2 99.0 99.00
2016 03 20 10 00  23 10.5 12.1 99.00 99.00 99.00 999 1022.4  -2.2 999.0 -14.1 99.0 99.00
2016 03 20 11 00  34  7.2  8.9 99.00 99.00 99.00 999 1023.3  -2.1 999.0 -11.9 99.0 99.00
2016 03 20 12 00  42  8.9  9.7 99.00 99.00 99.00 999 1023.2  -1.8 999.0 -11.7 99.0 99.00
2016 03 20 13 00  46  8.8 10.1 99.00 99.00 99.00 999 1023.2  -2.2 999.0 -12.8 99.0 99.00
2016 03 20 14 00  41  6.8  8.3 99.00 99.00 99.00 999 1023.7  -2.5 999.0 -13.0 99.0 99.00
2016 03 20 15 00  55  6.5  8.6 99.00 99.00 99.00 999 1023.9  -2.4 999.0 -11.9 99.0 99.00
2016 03 20 16 00  44  6.0  7.6 99.00 99.00 99.00 999 1023.2  -2.2 999.0 -10.6 99.0 99.00
2016 03 20 17 00  56  5.2  6.7 99.00 99.00 99.00 999 1022.5  -2.1 999.0  -9.8 99.0 99.00
2016 03 20 18 00  73  5.4  6.2 99.00 99.00 99.00 999 1021.6  -1.7 999.0  -8.7 99.0 99.00
2016 03 20 19 00  98  4.7  5.8 99.00 99.00 99.00 999 1021.3  -1.5 999.0  -8.4 99.0 99.00
2016 03 20 20 00  96  3.7  4.2 99.00 99.00 99.00 999 1020.8  -1.2 999.0  -7.7 99.0 99.00
2016 03 20 21 00 107  4.0  4.6 99.00 99.00 99.00 999 1019.8  -1.1 999.0  -7.4 99.0 99.00
2016 03 20 22 00 127  4.4  4.9 99.00 99.00 99.00 999 1019.4  -0.9 999.0  -7.3 99.0 99.00
2016 03 20 23 00 125  5.4  6.4 99.00 99.00 99.00 999 1018.7  -0.9 999.0  -7.1 99.0 99.00
2016 03 21 00 00 132  5.0  5.5 99.00 99.00 99.00 999 1018.4  -0.8 999.0  -7.5 99.0 99.00
2016 03 21 01 00 111  3.9  4.4 99.00 99.00 99.00 999 1018.0  -0.4 999.0  -6.8 99.0 99.00
2016 03 21 02 00 152  3.7  4.0 99.00 99.00 99.00 999 1018.3  -0.2 999.0  -6.4 99.0 99.00
2016 03 21 03 00  75  3.3  3.8 99.00 99.00 99.00 999 1016.1   0.0 999.0  -5.9 99.0 99.00
2016 03 21 04 00  85  0.9  1.4 99.00 99.00 99.00 999 1016.2   0.0 999.0  -6.3 99.0 99.00
2016 03 21 05 00  39  2.1  2.7 99.00 99.00 99.00 999 1014.6   0.0 999.0  -6.2 99.0 99.00
2016 03 21 06 00  28  6.2  7.4 99.00 99.00 99.00 999 1012.6  -1.3 999.0  -4.3 99.0 99.00
2016 03 21 07 00   6  5.6  6.6 99.00 99.00 99.00 999 1012.2  -1.6 999.0  -2.6 99.0 99.00
2016 03 21 08 00 350  7.7  8.3 99.00 99.00 99.00 999 1010.8  -1.7 999.0  -2.1 99.0 99.00
2016 03 21 09 00 346  9.3 10.3 99.00 99.00 99.00 999 1010.2  -1.9 999.0  -2.3 99.0 99.00
2016 03 21 10 00  13  9.3 10.3 99.00 99.00 99.00 999 1008.8  -2.2 999.0  -2.7 99.0 99.00
2016 03 21 11 00   8  8.3  9.2 99.00 99.00 99.00 999 1008.8  -2.3 999.0  -2.8 99.0 99.00
2016 03 21 12 00  17  8.8  9.3 99.00 99.00 99.00 999 1007.5  -2.2 999.0  -2.8 99.0 99.00
2016 03 21 13 00 335  7.2  8.3 99.00 99.00 99.00 999 1007.5  -2.3 999.0  -3.1 99.0 99.00
2016 03 21 14 00 331  8.1  8.8 99.00 99.00 99.00 999 1006.9  -2.1 999.0  -3.2 99.0 99.00
2016 03 21 15 00 326  7.9  8.6 99.00 99.00 99.00 999 1006.8  -1.8 999.0  -2.9 99.0 99.00
2016 03 21 16 00 319  6.1  6.8 99.00 99.00 99.00 999 1005.7  -1.1 999.0  -2.4 99.0 99.00
2016 03 21 17 00 322  7.7  9.0 99.00 99.00 99.00 999 1005.0   0.3 999.0  -3.0 99.0 99.00
2016 03 21 18 00 303  6.4  7.4 99.00 99.00 99.00 999 1004.3   1.3 999.0  -3.6 99.0 99.00
2016 03 21 19 00 312  6.4  6.9 99.00 99.00 99.00 999 1004.0   2.3 999.0  -4.0 99.0 99.00
2016 03 21 20 00 312  2.6  3.0 99.00 99.00 99.00 999 1003.6   3.3 999.0  -4.4 99.0 99.00
2016 03 21 21 00 327  0.5  1.4 99.00 99.00 99.00 999 1003.3   4.2 999.0  -4.6 99.0 99.00
2016 03 21 22 00 103  0.9  1.2 99.00 99.00 99.00 999 1003.3   4.4 999.0  -4.9 99.0 99.00
2016 03 21 23 00 309 12.0 13.4 99.00 99.00 99.00 999 1004.2   5.4 999.0 -15.9 99.0 99.00
2016 03 22 00 00 318 11.9 13.6 99.00 99.00 99.00 999 1005.4   4.4 999.0 -14.1 99.0 99.00
2016 03 22 01 00 320 10.1 11.5 99.00 99.00 99.00 999 1007.0   3.9 999.0 -13.2 99.0 99.00
2016 03 22 02 00 293  8.2  9.3 99.00 99.00 99.00 999 1007.9   3.4 999.0 -15.0 99.0 99.00
2016 03 22 03 00 295  9.7 10.9 99.00 99.00 99.00 999 1008.3   3.0 999.0 -12.4 99.0 99.00
2016 03 22 04 00 276  8.3  9.5 99.00 99.00 99.00 999 1009.2   2.5 999.0 -13.2 99.0 99.00
2016 03 22 05 00 289  8.6  9.8 99.00 99.00 99.00 999 1009.7   2.2 999.0 -11.5 99.0 99.00
2016 03 22 06 00 274  8.4  9.5 99.00 99.00 99.00 999 1010.4   1.7 999.0 -10.9 99.0 99.00
2016 03 22 07 00 273  7.7  9.1 99.00 99.00 99.00 999 1010.9   1.3 999.0 -10.5 99.0 99.00
2016 03 22 08 00 278  7.9  8.9 99.00 99.00 99.00 999 1011.5   1.0 999.0  -9.2 99.0 99.00
2016 03 22 09 00 280  9.9 11.0 99.00 99.00 99.00 999 1012.2   0.8 999.0  -8.4 99.0 99.00
2016 03 22 10 00 276  9.0 10.3 99.00 99.00 99.00 999 1013.1   0.4 999.0  -8.3 99.0 99.00
2016 03 22 11 00 297  8.8 10.4 99.00 99.00 99.00 999 1014.5   0.0 999.0  -9.4 99.0 99.00
2016 03 22 12 00 279  8.8 10.0 99.00 99.00 99.00 999 1015.3  -0.2 999.0 -11.7 99.0 99.00
2016 03 22 13 00 282 10.3 11.4 99.00 99.00 99.00 999 1015.8   0.1 999.0 -13.2 99.0 99.00
2016 03 22 14 00 297 12.3 14.1 99.00 99.00 99.00 999 1016.1   0.6 999.0 -13.2 99.0 99.00
2016 03 22 15 00 277 10.1 11.6 99.00 99.00 99.00 999 1016.6   1.4 999.0 -12.8 99.0 99.00
2016 03 22 16 00 271  8.1  8.8 99.00 99.00 99.00 999 1016.5   2.1 999.0 -12.8 99.0 99.00
2016 03 22 17 00 281 10.6 11.6 99.00 99.00 99.00 999 1015.6   3.1 999.0 -12.2 99.0 99.00
2016 03 22 18 00 266  7.3  7.9 99.00 99.00 99.00 999 1015.1   4.2 999.0 -12.8 99.0 99.00
2016 03 22 19 00 245  6.8  8.0 99.00 99.00 99.00 999 1014.3   5.5 999.0 -12.0 99.0 99.00
2016 03 22 20 00 267 10.2 11.8 99.00 99.00 99.00 999 1013.8   6.6 999.0 -11.2 99.0 99.00
2016 03 22 21 00 267 11.9 12.9 99.00 99.00 99.00 999 1013.6   7.5 999.0 -13.0 99.0 99.00
2016 03 22 22 00 264  9.5 10.4 99.00 99.00 99.00 999 1014.0   7.4 999.0  -7.0 99.0 99.00
2016 03 22 23 00 257  6.2  6.9 99.00 99.00 99.00 999 1014.6   7.6 999.0  -8.2 99.0 99.00
2016 03 23 00 00 230  6.0  6.1 99.00 99.00 99.00 999 1014.9   8.1 999.0 -11.5 99.0 99.00
2016 03 23 01 00 200  7.8  8.0 99.00 99.00 99.00 999 1014.8   7.6 999.0  -9.1 99.0 99.00
